ID0000id,ssn,first_name,last_name,email,address,city,state,phone
ID000451,553-57-0780,Kevin,Wood,kwoodci@php.net,0 Pierstorff Park,Dallas,TX,(469) 876-1298
ID000452,316-43-6159,Louise,Spencer,lspencercj@edublogs.org,4462 Blaine Avenue,Dallas,TX,(214) 877-5122
ID000453,455-51-2609,Ruth,Lee,rleeck@geocities.jp,58 Waubesa Avenue,Dallas,TX,(469) 940-2041
ID000454,995-34-9938,Carolyn,Alexander,calexandercl@washingtonpost.com,634 Judy Pass,Dallas,TX,(214) 882-9567
ID000455,149-26-9323,Barbara,Rivera,briveracm@illinois.edu,93 North Pass,Dallas,TX,(972) 696-7148
ID000456,889-46-9650,Adam,Mcdonald,amcdonaldcn@go.com,20734 Beilfuss Park,Dallas,TX,(972) 846-7469
ID000457,242-32-1789,Sara,Graham,sgrahamco@reverbnation.com,4992 Ridgeview Court,Dallas,TX,(469) 586-2569
ID000458,900-93-1217,Henry,Spencer,hspencercp@etsy.com,919 7th Plaza,Dallas,TX,(214) 949-3097
ID000459,669-83-7441,Lillian,Austin,laustincq@ask.com,8 Eagle Crest Way,Richardson,TX,(469) 980-2648
ID000460,989-79-1559,Jerry,Pierce,jpiercecr@reference.com,16 Charing Cross Center,Dallas,TX,(469) 546-3297
ID000461,336-44-7837,Emily,Ruiz,eruizcs@google.fr,1 Claremont Junction,Plano,TX,(214) 961-5149
ID000462,928-58-0480,Lillian,Baker,lbakerct@ft.com,111 Village Plaza,Richardson,TX,(469) 643-7532
ID000463,186-05-2080,Ruth,Butler,rbutlercu@51.la,41052 Waubesa Lane,Richardson,TX,(972) 760-5201
ID000464,922-11-3673,Catherine,Welch,cwelchcv@bluehost.com,666 Kim Crossing,Dallas,TX,(972) 895-2567
ID000465,209-54-9222,Howard,Castillo,hcastillocw@themeforest.net,4069 Oneill Point,Richardson,TX,(214) 332-8692
ID000466,352-50-9918,Justin,Sanders,jsanderscx@gov.uk,2 Mayer Junction,Plano,TX,(214) 883-7551
ID000467,651-14-8311,Ronald,Roberts,rrobertscy@stanford.edu,25 South Lane,Dallas,TX,(972) 703-1253
ID000468,724-31-5669,Jane,Harrison,jharrisoncz@hibu.com,8070 Clarendon Parkway,Dallas,TX,(469) 907-0689
ID000469,506-88-8490,Benjamin,Grant,bgrantd0@bravesites.com,89750 Kenwood Crossing,Dallas,TX,(469) 978-2012
ID000470,581-20-4224,Harry,Miller,hmillerd1@google.com,721 High Crossing Court,Dallas,TX,(214) 867-9998
ID000471,878-06-0469,Matthew,Burke,mburked2@360.cn,735 Toban Park,Plano,TX,(972) 915-3614
ID000472,246-12-3136,Christine,Chavez,cchavezd3@behance.net,560 Atwood Pass,Dallas,TX,(214) 937-6446
ID000473,938-95-9106,Eric,Hernandez,ehernandezd4@sohu.com,80149 Haas Court,Dallas,TX,(214) 905-1189
ID000474,734-24-8047,Diana,Jones,djonesd5@canalblog.com,499 Pearson Junction,Dallas,TX,(469) 838-4299
ID000475,829-11-9179,Janet,Rice,jriced6@so-net.ne.jp,35291 Bunker Hill Way,Dallas,TX,(214) 291-3432
ID000476,744-91-0994,Diane,Ruiz,druizd7@webs.com,36 Cambridge Park,Dallas,TX,(469) 888-5191
ID000477,981-13-1196,Theresa,Russell,trusselld8@ehow.com,589 Northwestern Park,Dallas,TX,(214) 851-1236
ID000478,770-00-5747,Wayne,Hunt,whuntd9@oracle.com,9818 Westend Center,Plano,TX,(469) 941-4660
ID000479,842-92-7572,Virginia,Gordon,vgordonda@example.com,76 Tony Road,Dallas,TX,(214) 913-8462
ID000480,737-53-3435,Gloria,Rice,gricedb@cam.ac.uk,9 Golf View Alley,Dallas,TX,(214) 920-9672
ID000481,451-56-2506,Mildred,Butler,mbutlerdc@xinhuanet.com,67 Westerfield Avenue,Dallas,TX,(469) 283-4838
ID000482,368-38-1777,Debra,West,dwestdd@ed.gov,4799 Melody Parkway,Richardson,TX,(972) 966-6826
ID000483,199-36-9132,Nancy,Wheeler,nwheelerde@microsoft.com,737 Doe Crossing Trail,Dallas,TX,(972) 898-3947
ID000484,931-76-2866,Lawrence,Stone,lstonedf@tripadvisor.com,8 Darwin Alley,Richardson,TX,(214) 949-9916
ID000485,371-28-8168,Rachel,Reyes,rreyesdg@tmall.com,6 Anniversary Alley,Richardson,TX,(972) 939-6714
ID000486,435-69-4707,Amanda,Simpson,asimpsondh@gnu.org,15 Dixon Street,Dallas,TX,(972) 740-1910
ID000487,235-32-3985,Lori,Carroll,lcarrolldi@networkadvertising.org,213 Forest Point,Dallas,TX,(469) 958-8957
ID000488,148-55-6625,Bobby,Austin,baustindj@unesco.org,62352 Pankratz Road,Richardson,TX,(972) 912-7272
ID000489,253-35-6885,Brenda,Carpenter,bcarpenterdk@slashdot.org,6664 Prairie Rose Point,Dallas,TX,(214) 986-1471
ID000490,817-44-1979,Sharon,Mason,smasondl@google.pl,33 Moulton Lane,Dallas,TX,(972) 901-1745
ID000491,639-31-4924,Joshua,Ross,jrossdm@netvibes.com,4376 Kropf Road,Dallas,TX,(214) 915-4707
ID000492,926-53-1333,Melissa,Mccoy,mmccoydn@fc2.com,08770 Moland Lane,Richardson,TX,(469) 926-4571
ID000493,728-54-9849,Bobby,Kelly,bkellydo@altervista.org,79 Burning Wood Pass,Dallas,TX,(214) 860-1350
ID000494,846-65-0817,Jennifer,Ortiz,jortizdp@ucoz.com,25989 Mccormick Drive,Dallas,TX,(469) 874-7030
ID000495,810-70-4323,Chris,Carter,ccarterdq@comsenz.com,50486 Grim Alley,Dallas,TX,(469) 916-1204
ID000496,919-26-6378,Christopher,Gonzales,cgonzalesdr@arizona.edu,49163 Moose Point,Dallas,TX,(214) 959-6901
ID000497,966-29-4430,Albert,Gibson,agibsonds@uol.com.br,90 Lillian Trail,Dallas,TX,(469) 951-7990
ID000498,435-99-9670,Doris,Rose,drosedt@newyorker.com,1891 Melrose Terrace,Richardson,TX,(972) 849-4915
ID000499,416-21-6778,Marilyn,Jordan,mjordandu@technorati.com,61 Eagle Crest Junction,Richardson,TX,(214) 796-3512
ID000500,306-68-0158,Joe,Bowman,jbowmandv@marketwatch.com,26225 8th Road,Dallas,TX,(972) 882-8221
ID000501,840-12-3188,Denise,Price,dpricedw@sfgate.com,46 Knutson Drive,Richardson,TX,(972) 488-9450
ID000502,332-41-0512,Evelyn,Edwards,eedwardsdx@arstechnica.com,7867 Nancy Park,Dallas,TX,(972) 209-1095
ID000503,196-02-7403,Kimberly,Hernandez,khernandezdy@parallels.com,2 Buell Drive,Dallas,TX,(469) 779-6890
ID000504,388-55-1450,Norma,Boyd,nboyddz@hao123.com,35 Service Court,Dallas,TX,(972) 833-7491
ID000505,395-16-7095,Sharon,Ramos,sramose0@quantcast.com,39 Daystar Hill,Dallas,TX,(214) 898-7050
ID000506,541-25-5056,Rachel,Riley,rrileye1@wordpress.org,01017 Jay Plaza,Dallas,TX,(972) 803-8359
ID000507,132-58-8039,Randy,Jenkins,rjenkinse2@mozilla.org,794 Buena Vista Road,Dallas,TX,(469) 894-9345
ID000508,774-38-4043,John,Clark,jclarke3@linkedin.com,0708 North Terrace,Dallas,TX,(469) 918-1359
ID000509,495-55-0985,Ruby,Hansen,rhansene4@acquirethisname.com,8756 Wayridge Drive,Dallas,TX,(469) 941-4442
ID000510,739-90-9261,Ashley,Peters,apeterse5@state.gov,28880 4th Alley,Dallas,TX,(972) 893-4339
ID000511,377-63-8268,Albert,Garcia,agarciae6@redcross.org,0 Maple Terrace,Plano,TX,(972) 931-7094
ID000512,150-30-2288,Clarence,Holmes,cholmese7@pinterest.com,291 1st Terrace,Richardson,TX,(214) 952-6641
ID000513,849-92-8312,Julie,Parker,jparkere8@usnews.com,3377 Dahle Street,Dallas,TX,(214) 876-9952
ID000514,953-43-1417,Michael,Martinez,mmartineze9@wordpress.org,0967 Melrose Avenue,Dallas,TX,(214) 935-8776
ID000515,337-86-8085,William,Berry,wberryea@sogou.com,9 Hagan Street,Dallas,TX,(214) 885-1966
ID000516,465-95-8833,Gerald,Burke,gburkeeb@squarespace.com,5175 Florence Center,Dallas,TX,(469) 999-7380
ID000517,960-83-9340,Linda,Rodriguez,lrodriguezec@edublogs.org,2427 Reindahl Park,Dallas,TX,(972) 664-5725
ID000518,709-91-1641,Terry,Stephens,tstephensed@marketwatch.com,27291 Farragut Court,Dallas,TX,(972) 890-0078
ID000519,423-06-4282,Timothy,Hunt,thuntee@tripadvisor.com,4219 Westport Hill,Richardson,TX,(214) 950-1960
ID000520,622-29-9732,Richard,Cruz,rcruzef@arizona.edu,813 Darwin Avenue,Dallas,TX,(972) 889-2210
ID000521,631-12-8701,Gregory,Gomez,ggomezeg@free.fr,3993 American Circle,Dallas,TX,(972) 867-8273
ID000522,699-59-0681,Louise,Garza,lgarzaeh@naver.com,14760 Bobwhite Terrace,Dallas,TX,(469) 893-7918
ID000523,762-63-8070,James,Adams,jadamsei@mlb.com,055 Alpine Way,Richardson,TX,(972) 925-4501
ID000524,149-42-1309,Victor,Gardner,vgardnerej@yahoo.com,12141 Corscot Junction,Dallas,TX,(972) 962-2925
ID000525,531-67-5941,Ernest,Lane,elaneek@army.mil,66226 Nova Way,Plano,TX,(469) 999-6823
ID000526,156-63-1943,Joe,Griffin,jgriffinel@google.ca,205 Fuller Plaza,Dallas,TX,(469) 912-4055
ID000527,664-38-4205,Sean,Kelly,skellyem@typepad.com,3 Gerald Court,Dallas,TX,(214) 970-9971
ID000528,662-87-7945,Angela,Turner,aturneren@xrea.com,53 Colorado Pass,Plano,TX,(469) 945-2673
ID000529,678-62-8472,Jerry,Howard,jhowardeo@sohu.com,68198 Monterey Parkway,Dallas,TX,(972) 936-3734
ID000530,216-37-2770,Ashley,Lopez,alopezep@ucla.edu,405 Hovde Way,Dallas,TX,(972) 956-4194
ID000531,302-51-0303,Albert,Marshall,amarshalleq@miibeian.gov.cn,933 Claremont Avenue,Dallas,TX,(972) 771-8796
ID000532,194-03-3629,Michelle,Williams,mwilliamser@ask.com,07 Marquette Road,Dallas,TX,(469) 921-7056
ID000533,303-31-8810,Sharon,Wells,swellses@youtube.com,23 Twin Pines Parkway,Dallas,TX,(972) 841-5472
ID000534,785-25-4186,Doris,Gordon,dgordonet@springer.com,358 Pearson Court,Dallas,TX,(469) 945-1043
ID000535,395-22-8160,Patricia,Long,plongeu@abc.net.au,76 Jana Place,Plano,TX,(469) 711-2650
ID000536,374-21-6461,Helen,Lee,hleeev@theglobeandmail.com,65137 Summerview Crossing,Dallas,TX,(469) 656-8757
ID000537,746-77-1077,Kimberly,Collins,kcollinsew@omniture.com,9629 Delaware Crossing,Dallas,TX,(469) 789-3606
ID000538,376-27-2540,Mary,Dunn,mdunnex@google.ru,6848 Sunbrook Parkway,Dallas,TX,(214) 961-2821
ID000539,756-45-3967,Amy,Harper,aharperey@hud.gov,5863 Boyd Drive,Dallas,TX,(214) 988-3185
ID000540,873-25-3246,Bobby,Long,blongez@xrea.com,35 Paget Circle,Plano,TX,(214) 910-1295
ID000541,447-50-8678,Sara,Young,syoungf0@de.vu,71916 Sherman Point,Plano,TX,(972) 918-2624
ID000542,303-61-3106,Kathy,Oliver,koliverf1@tinyurl.com,0 Victoria Junction,Dallas,TX,(972) 784-8364
ID000543,693-54-6232,Ruby,Ray,rrayf2@usatoday.com,17 Hermina Point,Dallas,TX,(214) 987-1219
ID000544,107-16-4727,Lori,Schmidt,lschmidtf3@1und1.de,181 Rowland Hill,Dallas,TX,(469) 786-6455
ID000545,160-60-2907,Raymond,Fox,rfoxf4@infoseek.co.jp,1 Farwell Avenue,Dallas,TX,(214) 986-0132
ID000546,192-57-3114,Nancy,Turner,nturnerf5@timesonline.co.uk,1 Vermont Alley,Dallas,TX,(214) 984-4444
ID000547,214-13-7727,Gregory,Richards,grichardsf6@google.nl,9 Vidon Street,Dallas,TX,(214) 911-5776
ID000548,480-37-2448,Lawrence,Perez,lperezf7@dagondesign.com,6441 Derek Junction,Dallas,TX,(972) 932-7049
ID000549,279-03-2319,Thomas,Pierce,tpiercef8@people.com.cn,73803 Prairieview Alley,Dallas,TX,(214) 837-7005
ID000550,860-31-5301,Steve,Larson,slarsonf9@economist.com,6 Nobel Trail,Dallas,TX,(469) 818-8073
ID000551,375-32-0893,Aaron,Coleman,acolemanfa@creativecommons.org,62 Golden Leaf Crossing,Plano,TX,(972) 965-7245
ID000552,335-17-5061,Joe,Daniels,jdanielsfb@who.int,916 Marcy Way,Richardson,TX,(972) 852-7588
ID000553,273-16-3483,Theresa,Porter,tporterfc@mozilla.org,8868 Blaine Pass,Dallas,TX,(214) 841-2263
ID000554,690-78-4766,Kathleen,Crawford,kcrawfordfd@google.es,44 Elmside Place,Dallas,TX,(214) 466-2521
ID000555,371-48-9808,Joe,Bradley,jbradleyfe@cyberchimps.com,90362 Kipling Plaza,Dallas,TX,(214) 934-9993
ID000556,957-05-0987,Paul,Jacobs,pjacobsff@typepad.com,512 Tennessee Place,Dallas,TX,(214) 842-8747
ID000557,229-10-8054,Andrew,Reid,areidfg@yandex.ru,7654 Moland Terrace,Dallas,TX,(972) 610-4548
ID000558,714-89-8210,Ralph,George,rgeorgefh@squarespace.com,072 Merchant Trail,Dallas,TX,(972) 917-6796
ID000559,401-33-5380,Jeremy,Brown,jbrownfi@biblegateway.com,2 Old Shore Park,Plano,TX,(469) 982-3476
ID000560,953-58-5532,Nicholas,Kennedy,nkennedyfj@geocities.com,2067 Jana Parkway,Dallas,TX,(214) 951-6843
ID000561,818-63-4715,Ronald,Wells,rwellsfk@cbslocal.com,37 Prairieview Parkway,Plano,TX,(469) 672-3875
ID000562,984-16-0277,Albert,Gilbert,agilbertfl@dion.ne.jp,7169 Scoville Avenue,Dallas,TX,(972) 599-7668
ID000563,762-90-9837,Jason,Turner,jturnerfm@google.com.hk,208 Summit Park,Dallas,TX,(972) 919-7729
ID000564,229-26-6155,Arthur,Spencer,aspencerfn@pinterest.com,624 Kropf Terrace,Dallas,TX,(469) 790-4776
ID000565,673-35-9377,Bonnie,Ray,brayfo@soup.io,20935 Vahlen Pass,Dallas,TX,(469) 690-0504
ID000566,414-82-6319,Carol,Ryan,cryanfp@boston.com,43 Sloan Avenue,Dallas,TX,(469) 959-3742
ID000567,832-18-4025,Kevin,Little,klittlefq@nasa.gov,244 Tony Center,Dallas,TX,(214) 865-6806
ID000568,562-28-1756,Todd,Hall,thallfr@wp.com,3896 Corscot Circle,Dallas,TX,(214) 623-7406
ID000569,243-20-4627,Ralph,Hart,rhartfs@tamu.edu,16083 Lillian Crossing,Dallas,TX,(469) 916-1028
ID000570,152-91-1428,Ruby,Martin,rmartinft@omniture.com,6 Merry Trail,Dallas,TX,(469) 781-1733
ID000571,200-92-4036,Julia,Kim,jkimfu@apache.org,30 Corscot Terrace,Richardson,TX,(972) 826-8872
ID000572,869-20-2424,Lawrence,Reyes,lreyesfv@t-online.de,70001 Lunder Pass,Plano,TX,(469) 952-7199
ID000573,766-56-6664,Ronald,Rivera,rriverafw@umn.edu,0 Fuller Trail,Dallas,TX,(469) 977-6988
ID000574,966-33-9584,Kenneth,Medina,kmedinafx@cocolog-nifty.com,652 Melody Avenue,Dallas,TX,(469) 815-2235
ID000575,761-70-9256,Angela,Clark,aclarkfy@gravatar.com,916 Elka Place,Dallas,TX,(972) 726-9437
ID000576,191-21-0161,Diane,Brown,dbrownfz@rakuten.co.jp,4221 Petterle Junction,Plano,TX,(972) 633-7951
ID000577,597-21-1875,Jack,Ward,jwardg0@ustream.tv,00625 Warner Street,Dallas,TX,(972) 802-4440
ID000578,175-99-0098,Roger,Powell,rpowellg1@free.fr,48387 Corben Junction,Dallas,TX,(214) 803-6520
ID000579,541-56-2611,Rachel,Cook,rcookg2@bing.com,214 Eastwood Hill,Dallas,TX,(214) 862-3951
ID000580,454-07-8145,Karen,Burke,kburkeg3@edublogs.org,09242 Victoria Plaza,Dallas,TX,(469) 897-7697
ID000581,947-35-1972,Kimberly,Robinson,krobinsong4@blog.com,26233 Oneill Junction,Dallas,TX,(214) 810-2174
ID000582,679-65-6095,Samuel,Bryant,sbryantg5@about.me,95 Pearson Pass,Dallas,TX,(972) 509-6994
ID000583,522-26-5924,Russell,Berry,rberryg6@icio.us,27 Moose Plaza,Plano,TX,(214) 969-7916
ID000584,624-87-7517,Paula,Frazier,pfrazierg7@i2i.jp,713 Havey Court,Dallas,TX,(469) 704-7407
ID000585,502-80-0344,Anna,Rice,ariceg8@springer.com,9 Lunder Center,Dallas,TX,(469) 960-1948
ID000586,385-99-4195,Diane,Stanley,dstanleyg9@amazon.com,96 Roth Hill,Richardson,TX,(214) 955-8100
ID000587,678-08-8971,Billy,Snyder,bsnyderga@i2i.jp,8170 Clarendon Crossing,Dallas,TX,(972) 883-8736
ID000588,850-26-9485,Juan,Bailey,jbaileygb@japanpost.jp,6 Logan Crossing,Plano,TX,(972) 954-9785
ID000589,119-17-4689,Patricia,Green,pgreengc@mtv.com,27001 Mayfield Street,Dallas,TX,(972) 880-1670
ID000590,640-57-8903,Louise,Harrison,lharrisongd@bloomberg.com,4383 Forest Dale Hill,Plano,TX,(972) 591-6825
ID000591,915-81-5067,Scott,Cunningham,scunninghamge@latimes.com,1312 Kinsman Terrace,Dallas,TX,(469) 940-8227
ID000592,287-08-2149,Steve,White,swhitegf@fc2.com,57 Vera Lane,Dallas,TX,(972) 573-3704
ID000593,915-62-6265,Brandon,Jones,bjonesgg@loc.gov,8845 Blackbird Terrace,Dallas,TX,(214) 982-8588
ID000594,622-62-2819,Rebecca,Reed,rreedgh@google.de,012 Sunbrook Place,Plano,TX,(469) 800-1493
ID000595,330-90-1862,Kelly,Hawkins,khawkinsgi@prweb.com,517 Bay Crossing,Dallas,TX,(972) 839-2019
ID000596,159-37-4167,Kenneth,Hudson,khudsongj@rambler.ru,16 Porter Trail,Dallas,TX,(972) 977-7399
ID000597,332-96-2350,Tammy,Butler,tbutlergk@mtv.com,0897 Amoth Hill,Dallas,TX,(214) 934-8616
ID000598,179-13-6812,Steven,Lane,slanegl@unc.edu,0185 Hollow Ridge Street,Dallas,TX,(214) 993-0045
ID000599,640-94-5337,Jean,West,jwestgm@buzzfeed.com,5487 Tomscot Place,Plano,TX,(214) 814-4521
ID000600,381-83-4152,Keith,Mason,kmasongn@tripadvisor.com,1 Norway Maple Park,Richardson,TX,(469) 237-7698
ID000601,480-06-1832,Jose,Morales,jmoralesgo@ed.gov,36703 Pennsylvania Center,Dallas,TX,(214) 936-8952
ID000602,360-26-2573,Johnny,Harris,jharrisgp@apple.com,816 Ramsey Pass,Dallas,TX,(214) 800-8878
ID000603,271-80-3746,Harold,Romero,hromerogq@trellian.com,864 Clove Plaza,Dallas,TX,(972) 958-7058
ID000604,161-60-2246,Jose,Phillips,jphillipsgr@wiley.com,726 Farwell Road,Dallas,TX,(469) 922-7795
ID000605,968-21-3159,Tina,Nguyen,tnguyengs@diigo.com,7814 Fairview Avenue,Dallas,TX,(214) 858-2813
ID000606,994-00-7169,Michelle,Hill,mhillgt@taobao.com,70 Jana Plaza,Plano,TX,(214) 805-4933
ID000607,164-07-0343,Henry,Powell,hpowellgu@symantec.com,1 Arapahoe Plaza,Dallas,TX,(469) 861-9090
ID000608,491-05-7221,Donna,Nelson,dnelsongv@reverbnation.com,4 Homewood Alley,Dallas,TX,(469) 700-9754
ID000609,511-95-4134,Louis,Perry,lperrygw@hatena.ne.jp,1655 Heffernan Pass,Dallas,TX,(214) 820-3573
ID000610,196-78-4374,Paul,Lee,pleegx@google.de,41406 Ridge Oak Parkway,Dallas,TX,(972) 810-6175
ID000611,112-60-2094,Diana,King,dkinggy@bluehost.com,65113 Saint Paul Court,Dallas,TX,(972) 748-9174
ID000612,376-03-6774,Evelyn,Campbell,ecampbellgz@unblog.fr,68 Mifflin Court,Dallas,TX,(214) 743-4130
ID000613,277-81-5111,Louis,Howard,lhowardh0@purevolume.com,0 Lyons Park,Dallas,TX,(972) 941-3029
ID000614,658-05-1653,Irene,Robinson,irobinsonh1@howstuffworks.com,04 Fairfield Parkway,Dallas,TX,(469) 943-6537
ID000615,155-87-2365,Alice,Armstrong,aarmstrongh2@tumblr.com,7068 Derek Alley,Dallas,TX,(214) 911-6490
ID000616,665-02-8900,Eugene,Woods,ewoodsh3@mit.edu,56245 Graceland Way,Dallas,TX,(972) 832-8839
ID000617,670-32-5349,Louis,Taylor,ltaylorh4@bloglines.com,09508 Thackeray Center,Dallas,TX,(214) 932-0979
ID000618,416-31-2379,Deborah,Owens,dowensh5@domainmarket.com,12322 Hayes Center,Dallas,TX,(214) 971-1946
ID000619,346-41-4220,Marilyn,Collins,mcollinsh6@booking.com,305 1st Crossing,Dallas,TX,(972) 927-4971
ID000620,475-06-7256,Virginia,Gonzalez,vgonzalezh7@list-manage.com,03722 Huxley Point,Dallas,TX,(214) 864-3430
ID000621,701-28-5911,Helen,Ryan,hryanh8@nps.gov,51 Kennedy Parkway,Dallas,TX,(214) 988-0720
ID000622,646-84-1183,John,Myers,jmyersh9@pen.io,4 Mendota Junction,Dallas,TX,(214) 437-0969
ID000623,748-14-1656,Mary,Collins,mcollinsha@prweb.com,261 Almo Alley,Dallas,TX,(469) 987-5918
ID000624,802-79-0419,Raymond,Carter,rcarterhb@dmoz.org,71 Eastwood Way,Dallas,TX,(972) 891-0800
ID000625,124-07-9804,Mary,Ramos,mramoshc@tripod.com,6 Anderson Lane,Plano,TX,(214) 989-0536
ID000626,311-30-5644,Kathy,Ferguson,kfergusonhd@hibu.com,20 7th Place,Dallas,TX,(214) 607-7944
ID000627,156-04-8304,Clarence,Morales,cmoraleshe@joomla.org,4645 Homewood Trail,Plano,TX,(214) 900-0324
ID000628,590-28-7564,Teresa,Campbell,tcampbellhf@si.edu,0241 Bultman Point,Dallas,TX,(214) 930-0030
ID000629,157-33-0075,Roger,Nguyen,rnguyenhg@hc360.com,249 Marquette Center,Dallas,TX,(972) 931-8604
ID000630,326-20-8507,Phyllis,Long,plonghh@cnn.com,9 Bluestem Circle,Dallas,TX,(972) 661-7458
ID000631,536-17-5051,Michael,Taylor,mtaylorhi@bandcamp.com,18398 Florence Place,Dallas,TX,(972) 833-7591
ID000632,906-45-2011,John,Watkins,jwatkinshj@webeden.co.uk,1669 Ridgeview Hill,Richardson,TX,(214) 925-0299
ID000633,336-89-2349,Carolyn,Garcia,cgarciahk@typepad.com,9 Dapin Trail,Dallas,TX,(214) 920-2780
ID000634,255-25-6148,Donald,Phillips,dphillipshl@google.fr,7 Alpine Alley,Dallas,TX,(214) 813-6913
ID000635,292-88-0298,Deborah,Watson,dwatsonhm@bluehost.com,75 Carey Parkway,Dallas,TX,(469) 809-1498
ID000636,640-78-6255,Annie,Shaw,ashawhn@answers.com,66820 Bunting Plaza,Dallas,TX,(972) 965-6678
ID000637,847-47-8564,Alan,Price,apriceho@tinyurl.com,84 Rutledge Junction,Dallas,TX,(972) 776-5854
ID000638,126-26-3636,Kathryn,Morrison,kmorrisonhp@oracle.com,59100 Onsgard Crossing,Dallas,TX,(972) 875-1440
ID000639,471-61-6333,Christopher,Johnson,cjohnsonhq@hp.com,777 Ludington Terrace,Dallas,TX,(972) 679-9556
ID000640,439-03-8518,Joshua,Bishop,jbishophr@si.edu,0 Grim Place,Dallas,TX,(214) 600-5143
ID000641,391-22-2309,Ernest,Jones,ejoneshs@liveinternet.ru,8085 Weeping Birch Alley,Dallas,TX,(972) 948-1978
ID000642,897-34-6632,Melissa,Banks,mbanksht@google.es,578 Reindahl Trail,Dallas,TX,(972) 993-2150
ID000643,985-72-2421,Arthur,Lane,alanehu@admin.ch,26696 Steensland Court,Plano,TX,(214) 959-8756
ID000644,325-85-6108,Joyce,Perkins,jperkinshv@nhs.uk,8 Bluestem Park,Dallas,TX,(972) 942-5394
ID000645,506-85-1419,Judith,Sullivan,jsullivanhw@nifty.com,95194 Badeau Trail,Dallas,TX,(972) 890-8729
ID000646,103-27-3706,Billy,Johnson,bjohnsonhx@si.edu,95272 Kensington Plaza,Dallas,TX,(972) 823-5333
ID000647,378-57-9726,Marie,Bell,mbellhy@ucoz.com,74 Anderson Avenue,Dallas,TX,(469) 991-0533
ID000648,764-94-7005,Jimmy,Ford,jfordhz@cpanel.net,14311 Merchant Court,Dallas,TX,(469) 937-3556
ID000649,667-37-5162,Alice,Mccoy,amccoyi0@ifeng.com,6 Nelson Avenue,Dallas,TX,(469) 848-7697
ID000650,946-02-5323,Richard,Matthews,rmatthewsi1@chronoengine.com,121 Warrior Alley,Dallas,TX,(972) 963-0887
ID000651,143-59-3681,Daniel,Foster,dfosteri2@nymag.com,84 Charing Cross Avenue,Dallas,TX,(972) 838-0899
ID000652,251-35-0397,Earl,Banks,ebanksi3@theglobeandmail.com,0 Lindbergh Place,Dallas,TX,(972) 921-9987
ID000653,709-47-1259,Scott,Rogers,srogersi4@reverbnation.com,9 Gulseth Circle,Dallas,TX,(469) 936-7824
ID000654,211-17-9786,Richard,Baker,rbakeri5@merriam-webster.com,68093 Ridge Oak Junction,Dallas,TX,(972) 957-8835
ID000655,375-17-9234,Robin,Mcdonald,rmcdonaldi6@unblog.fr,3407 Old Gate Circle,Dallas,TX,(972) 858-2976
ID000656,512-45-0642,Victor,Riley,vrileyi7@devhub.com,219 Fair Oaks Park,Dallas,TX,(214) 932-7141
ID000657,727-22-0778,Anne,Lopez,alopezi8@samsung.com,62 Truax Terrace,Dallas,TX,(972) 987-8304
ID000658,315-71-5729,Margaret,Fisher,mfisheri9@goodreads.com,53744 Prentice Alley,Dallas,TX,(469) 711-2192
ID000659,897-19-4834,Amanda,Perkins,aperkinsia@360.cn,629 Troy Way,Dallas,TX,(972) 937-2368
ID000660,619-76-5825,Linda,Perry,lperryib@eepurl.com,83189 Esch Circle,Dallas,TX,(214) 865-3742
ID000661,272-90-8955,Wanda,Lawrence,wlawrenceic@newsvine.com,6239 Mandrake Alley,Dallas,TX,(214) 772-4765
ID000662,100-07-8344,Tina,Mitchell,tmitchellid@multiply.com,42613 Pankratz Hill,Dallas,TX,(972) 791-8636
ID000663,392-34-3414,Jacqueline,Gordon,jgordonie@bloglovin.com,3603 Vernon Junction,Dallas,TX,(972) 979-5379
ID000664,850-03-5811,Betty,Hunt,bhuntif@yahoo.com,79 Welch Court,Dallas,TX,(214) 615-4372
ID000665,190-47-5767,Kevin,Webb,kwebbig@aol.com,156 Lukken Lane,Dallas,TX,(214) 947-7416
ID000666,529-87-4076,Joshua,Evans,jevansih@forbes.com,225 Dixon Center,Richardson,TX,(214) 882-4750
ID000667,836-54-2070,Kathleen,Peters,kpetersii@ameblo.jp,5024 Park Meadow Park,Dallas,TX,(214) 838-2643
ID000668,265-54-1326,Marie,Mason,mmasonij@mapy.cz,651 Cody Trail,Dallas,TX,(972) 918-8605
ID000669,941-12-6153,Jean,Morrison,jmorrisonik@nhs.uk,68 Stuart Parkway,Dallas,TX,(972) 767-8868
ID000670,190-47-8274,Daniel,Hudson,dhudsonil@networksolutions.com,16609 Oak Valley Plaza,Dallas,TX,(214) 921-7666
ID000671,318-20-1054,Judith,Dixon,jdixonim@odnoklassniki.ru,8 Almo Court,Dallas,TX,(972) 908-2892
ID000672,963-64-2281,Roy,Morales,rmoralesin@chronoengine.com,05025 Muir Point,Dallas,TX,(972) 635-1013
ID000673,531-84-3873,Justin,Marshall,jmarshallio@quantcast.com,972 Crownhardt Circle,Plano,TX,(469) 778-6036
ID000674,635-15-6122,Gregory,Smith,gsmithip@house.gov,59810 Erie Circle,Dallas,TX,(972) 868-0952
ID000675,552-29-0884,Deborah,Reed,dreediq@sitemeter.com,426 Swallow Hill,Richardson,TX,(214) 981-2497
ID000676,578-14-7271,Pamela,King,pkingir@google.es,1754 Pennsylvania Way,Plano,TX,(214) 989-0559
